sub_id,face_id,distance,familiar,sex,race,out_degree,in_degree,high,low,notes,,,
B2S-028f7,B2S-5cef3,distance_3+,1,female,hispanic,2,1,,1,,B2S-5cef3,No,
B2S-028f7,B2S-16fa0,distance_3+,1,female,white,9,2,1,,,B2S-16fa0,Yes,
B2S-028f7,B2S-3dba2,distance_3+,1,male,asian,5,4,1,,,B2S-3dba2,Yes,
B2S-028f7,B2S-209f4,distance_3+,1,female,hispanic,1,2,,1,,B2S-209f4,No,
B2S-028f7,B2S-1dbe5,distance_3+,1,female,white,8,3,1,,,B2S-1dbe5,No,
B2S-028f7,B2S-723cc,distance_3+,1,male,ambiguous,4,1,,1,,B2S-723cc,No,
B2S-028f7,B2S-1bbd4,distance_3+,1,NA,NA,0,0,,1,,B2S-1bbd4,Yes,
B2S-028f7,B2S-098e2,distance_3+,1,male,ambiguous,3,2,,1,,B2S-098e2,Yes,
B2S-028f7,B2S-157b3,distance_3+,1,female,white,2,2,,1,,B2S-157b3,No,
B2S-028f7,B2S-f366d,distance_3+,1,female,ambiguous,0,5,,1,,B2S-f366d,No,
B2S-028f7,B2S-1edc2,distance_3+,1,female,hispanic,1,1,,1,,B2S-1edc2,No,
B2S-028f7,B2S-cca26,distance_3+,1,NA,NA,0,0,,1,,B2S-cca26,No,
B2S-028f7,B2S-19b85,distance_3+,1,male,ambiguous,4,6,1,,selected,B2S-19b85,Yes,
B2S-028f7,B2S-375d4,distance_3+,1,female,white,5,4,1,,,B2S-375d4,Yes,
B2S-028f7,B2S-102e0,distance_3+,1,female,asian,5,4,1,,,B2S-102e0,No,
B2S-028f7,B2S-183b5,distance_3+,1,female,white,1,0,,1,,B2S-183b5,No,
B2S-028f7,B2S-305a2,distance_3+,1,male,asian,2,2,,1,selected,B2S-305a2,Yes,
B2S-028f7,A2N-02d7020,stranger_H,0,female,asian,2,-,,,"high: male asian, female asian, female white, male ambig ---- low: male ambig, female asian, male asian, female hispanic, female white",A2N-02d7020,No,
B2S-028f7,A2N-ce92808,stranger_H,0,female,asian,3,-,,,,A2N-ce92808,No,
B2S-028f7,A7S-3850722,stranger_H,0,male,asian,2,-,,,selected,A7S-3850722,No,
B2S-028f7,B4S-5dd42,stranger_H,0,male,asian,3,8,,,,B4S-5dd42,Yes,
B2S-028f7,B4S-0d005,stranger_H,0,male,white,5,3,,,selected,B4S-0d005,No,
B2S-028f7,B4S-642b3,stranger_H,,male,white,6,1,,,,B4S-642b3,Yes,
B2S-028f7,A7S-add1418,stranger_H,0,female,white,3,-,,,,A7S-add1418,No,
B2S-028f7,B4S-28413,stranger_L,0,male,asian,2,3,,,,B4S-28413,No,
B2S-028f7,B4S-98db4,stranger_L,0,male,asian,0,1,,,selected,B4S-98db4,No,
B2S-028f7,B4S-6d036,stranger_L,0,male,asian,2,0,,,selected,B4S-6d036,No,
B2S-028f7,A7S-3062810,stranger_L,0,female,white,0,-,,,,A7S-3062810,No,
B2S-028f7,A2N-68d0885,stranger_L,0,female,white,1,-,,,,A2N-68d0885,No,
B2S-028f7,A2N-c083245,stranger_L,0,female,white,1,-,,,,A2N-c083245,No,
B2S-028f7,A2N-8686958,stranger_L,0,female,hispanic,0,-,,,,A2N-8686958,No,
B2S-028f7,A7S-1b12868,stranger_L,0,female,hispanic,1,-,,,,A7S-1b12868,No,
B2S-028f7, A2N-c783915,stranger_L,0,female,hispanic,1,-,,,,A2N-c783915,No,
B2S-028f7,A2N-4613910,stranger_L,0,female,asian,0,-,,,,A2N-4613910,No,
B2S-028f7,A7S-c400719,stranger_L,0,female,asian,0,-,,,,A7S-c400719,No,
B2S-028f7,A2N-c172869,stranger_L,0,female,asian,0,-,,,,A2N-c172869,No,
B2S-028f7,A2N-6be3846,stranger_L,0,female,asian,1,-,,,,A2N-6be3846,No,
B2S-1fcc7,B2S-9ac86,distance_1,1,male,asian,1,3,1,,selected,B2S-9ac86,Yes,
B2S-1fcc7,B2S-028f7,distance_2,1,male,ambiguous,2,2,,1,selected,B2S-028f7,Yes,
B2S-1fcc7,B2S-74b4e,distance_2,1,male,ambiguous,3,1,1,,selected,B2S-74b4e,Yes,
B2S-1fcc7,B2S-9b381,distance_3+,1,female,asian,3,1,,1,,B2S-9b381,Yes,
B2S-1fcc7,B2S-4962c,distance_3+,1,female,white,7,5,1,,,B2S-4962c,No,
B2S-1fcc7,B2S-1ee24,distance_3+,1,female,white,8,2,1,,,B2S-1ee24,No,
B2S-1fcc7,B2S-13243,distance_3+,1,male,asian,2,0,,1,,B2S-13243,Yes,
B2S-1fcc7,B2S-1c237,distance_3+,1,male,asian,4,5,1,,selected,B2S-1c237,Yes,
B2S-1fcc7,B2S-4007c,distance_3+,1,NA,NA,0,0,,1,,B2S-4007c,❌ Not found in provided data,
B2S-1fcc7,B2S-5cef3,distance_3+,1,female,hispanic,2,1,,1,,B2S-5cef3,No,
B2S-1fcc7,B2S-16fa0,distance_3+,1,female,white,9,2,1,,,B2S-16fa0,No,
B2S-1fcc7,B2S-3dba2,distance_3+,1,male,asian,5,4,1,,,B2S-3dba2,Yes,
B2S-1fcc7,B2S-209f4,distance_3+,1,female,hispanic,1,2,,,,B2S-209f4,No,
B2S-1fcc7,B2S-1dbe5,distance_3+,1,female,white,8,3,1,,,B2S-1dbe5,No,
B2S-1fcc7,B2S-723cc,distance_3+,1,male,ambiguous,4,1,,1,,B2S-723cc,Yes,
B2S-1fcc7,B2S-1bbd4,distance_3+,1,NA,NA,0,0,,1,,B2S-1bbd4,Yes,
B2S-1fcc7,B2S-098e2,distance_3+,1,male,ambiguous,3,2,,1,,B2S-098e2,Yes,
B2S-1fcc7,B2S-157b3,distance_3+,1,female,white,2,2,,1,,B2S-157b3,No,
B2S-1fcc7,B2S-f366d,distance_3+,1,female,ambiguous,0,5,1,,,B2S-f366d,No,
B2S-1fcc7,B2S-1edc2,distance_3+,1,female,hispanic,1,1,,1,,B2S-1edc2,No,
B2S-1fcc7,B2S-cca26,distance_3+,1,NA,NA,0,0,,1,,B2S-cca26,No,
B2S-1fcc7,B2S-19b85,distance_3+,1,male,ambiguous,4,6,1,,selected,B2S-19b85,Yes,
B2S-1fcc7,B2S-375d4,distance_3+,1,female,white,5,4,1,,,B2S-375d4,No,
B2S-1fcc7,B2S-102e0,distance_3+,1,female,asian,5,4,1,,,B2S-102e0,No,
B2S-1fcc7,B2S-183b5,distance_3+,1,female,white,1,0,,1,,B2S-183b5,No,
B2S-1fcc7,B2S-305a2,distance_3+,1,male,asian,2,2,,1,selected,B2S-305a2,Yes,
B2S-1fcc7,A2N-02d7020,stranger_H,0,female,asian,2,-,,,"high: male asian, male ambig, female white, female ambig, female asian ----low: male ambig, female asian, male asian, female hispanic, female white",A2N-02d7020,No,
B2S-1fcc7,A2N-ce92808,stranger_H,0,female,asian,3,-,,,,A2N-ce92808,No,
B2S-1fcc7,A7S-3850722,stranger_H,0,male,asian,2,-,,,,A7S-3850722,No,
B2S-1fcc7,B4S-5dd42,stranger_H,0,male,asian,3,8,,,selected,B4S-5dd42,No,
B2S-1fcc7,B4S-0d005,stranger_H,0,male,white,5,3,,,selected,B4S-0d005,No,
B2S-1fcc7,B4S-642b3,stranger_H,0,male,white,6,1,,,,B4S-642b3,No,
B2S-1fcc7,A7S-add1418,stranger_H,0,female,white,3,-,,,,A7S-add1418,No,
B2S-1fcc7,A2N-9e74012,stranger_H,0,female,ambig,2,-,,,,A2N-9e74012,No,
B2S-1fcc7,B4S-5c156,stranger_H,0,female,ambig,3,11,,,,B4S-5c156,No,
B2S-1fcc7,A2N-4613910,stranger_L,0,female,asian,0,-,,,,A2N-4613910,No,
B2S-1fcc7,A7S-c400719,stranger_L,0,female,asian,0,-,,,,A7S-c400719,No,
B2S-1fcc7,A2N-c172869,stranger_L,0,female,asian,0,-,,,,A2N-c172869,No,
B2S-1fcc7,A2N-6be3846,stranger_L,0,female,asian,0,-,,,,A2N-6be3846,No,
B2S-1fcc7,B4S-28413,stranger_L,0,male,asian,2,3,,,selected,B4S-28413,No,
B2S-1fcc7,A2N-8686958,stranger_L,0,female,hispanic,0,-,,,,A2N-8686958,No,
B2S-1fcc7,A7S-1b12868,stranger_L,0,female,hispanic,1,-,,,,A7S-1b12868,No,
B2S-1fcc7, A2N-c783915,stranger_L,0,female,hispanic,1,-,,,,A2N-c783915,No,
B2S-1fcc7,A7S-3062810,stranger_L,0,female,white,0,-,,,,A7S-3062810,No,
B2S-1fcc7,A2N-68d0885,stranger_L,0,female,white,1,-,,,,A2N-68d0885,No,
B2S-1fcc7,A2N-c083245,stranger_L,0,female,white,1,-,,,,A2N-c083245,No,
B2S-1fcc7,B4S-98db4,stranger_L,0,male,white,0,1,,,selected,B4S-98db4,No,
B2S-74b4e,B2S-028f7,distance_1,1,male,ambiguous,2,2,,1,selected,B2S-028f7,Yes,
B2S-74b4e,B2S-9ac86,distance_1,1,male,asian,1,3,1,,selected,B2S-9ac86,Yes,
B2S-74b4e,B2S-1fcc7,distance_2,1,male,asian,3,0,1,,selected,B2S-1fcc7,Yes,
B2S-74b4e,B2S-9b381,distance_3+,1,female,asian,3,1,,1,,B2S-9b381,No,
B2S-74b4e,B2S-4962c,distance_3+,1,female,white,7,5,1,,,B2S-4962c,No,
B2S-74b4e,B2S-1ee24,distance_3+,1,female,white,8,2,1,,,B2S-1ee24,No,
B2S-74b4e,B2S-13243,distance_3+,1,male,asian,2,0,,1,selected,B2S-13243,Yes,
B2S-74b4e,B2S-1c237,distance_3+,1,male,asian,4,5,1,,,B2S-1c237,Yes,
B2S-74b4e,B2S-4007c,distance_3+,1,male,ambig,0,0,,1,,B2S-4007c,❌ Not found in provided data,
B2S-74b4e,B2S-5cef3,distance_3+,1,female,hispanic,2,1,,1,,B2S-5cef3,No,
B2S-74b4e,B2S-16fa0,distance_3+,1,female,white,9,2,1,,,B2S-16fa0,No,
B2S-74b4e,B2S-3dba2,distance_3+,1,male,asian,5,4,1,,,B2S-3dba2,Yes,
B2S-74b4e,B2S-209f4,distance_3+,1,female,hispanic,1,2,,1,,B2S-209f4,No,
B2S-74b4e,B2S-1dbe5,distance_3+,1,female,white,8,3,1,,,B2S-1dbe5,No,
B2S-74b4e,B2S-723cc,distance_3+,1,male,ambiguous,4,1,,1,,B2S-723cc,Yes,
B2S-74b4e,B2S-1bbd4,distance_3+,1,NA,NA,0,0,,1,,B2S-1bbd4,No,
B2S-74b4e,B2S-098e2,distance_3+,1,male,ambiguous,3,2,,1,selected,B2S-098e2,Yes,
B2S-74b4e,B2S-157b3,distance_3+,1,female,white,2,2,,1,,B2S-157b3,No,
B2S-74b4e,B2S-f366d,distance_3+,1,female,ambiguous,0,5,1,,,B2S-f366d,No,
B2S-74b4e,B2S-1edc2,distance_3+,1,female,hispanic,1,1,,1,,B2S-1edc2,No,
B2S-74b4e,B2S-cca26,distance_3+,1,NA,NA,0,0,,1,,B2S-cca26,No,
B2S-74b4e,B2S-19b85,distance_3+,1,male,ambiguous,4,6,1,,selected,B2S-19b85,Yes,
B2S-74b4e,B2S-375d4,distance_3+,1,female,white,5,4,1,,,B2S-375d4,No,
B2S-74b4e,B2S-102e0,distance_3+,1,female,asian,5,4,1,,,B2S-102e0,Yes,
B2S-74b4e,B2S-183b5,distance_3+,1,female,white,1,0,,1,,B2S-183b5,No,
B2S-74b4e,B2S-305a2,distance_3+,1,male,asian,2,2,,1,,B2S-305a2,Yes,
B2S-74b4e,A2N-02d7020,stranger_H,0,female,asian,2,-,,,"high: male asian, female asian, female white, female ambig, male ambig ----low: male ambig, female asian, male asian, female hispanic, female white",A2N-02d7020,No,
B2S-74b4e,A2N-ce92808,stranger_H,0,female,asian,3,-,,,,A2N-ce92808,No,
B2S-74b4e,A7S-3850722,stranger_H,0,male,asian,2,-,,,selected,A7S-3850722,No,
B2S-74b4e,B4S-5dd42,stranger_H,0,male,asian,3,8,,,,B4S-5dd42,Yes,
B2S-74b4e,B4S-0d005,stranger_H,0,male,white,5,3,,,selected,B4S-0d005,No,
B2S-74b4e,B4S-642b3,stranger_H,0,male,white,6,1,,,,B4S-642b3,Yes,
B2S-74b4e,A7S-add1418,stranger_H,0,female,white,3,-,,,,A7S-add1418,No,
B2S-74b4e,A2N-9e74012,stranger_H,0,female,ambig,2,-,,,,A2N-9e74012,No,
B2S-74b4e,B4S-5c156,stranger_H,0,female,ambig,3,11,,,,B4S-5c156,No,
B2S-74b4e,A2N-4613910,stranger_L,0,female,asian,0,-,,,,A2N-4613910,No,
B2S-74b4e,A7S-c400719,stranger_L,0,female,asian,0,-,,,,A7S-c400719,No,
B2S-74b4e,A2N-c172869,stranger_L,0,female,asian,0,-,,,,A2N-c172869,No,
B2S-74b4e,A2N-6be3846,stranger_L,0,female,asian,0,-,,,,A2N-6be3846,No,
B2S-74b4e,B4S-28413,stranger_L,0,male,asian,2,3,,,selected,B4S-28413,No,
B2S-74b4e,A2N-8686958,stranger_L,0,female,hispanic,0,-,,,,A2N-8686958,No,
B2S-74b4e,A7S-1b12868,stranger_L,0,female,hispanic,1,-,,,,A7S-1b12868,No,
B2S-74b4e, A2N-c783915,stranger_L,0,female,hispanic,1,-,,,,A2N-c783915,No,
B2S-74b4e,A7S-3062810,stranger_L,0,female,white,0,-,,,,A7S-3062810,No,
B2S-74b4e,A2N-68d0885,stranger_L,0,female,white,1,-,,,,A2N-68d0885,No,
B2S-74b4e,A2N-c083245,stranger_L,0,female,white,1,-,,,,A2N-c083245,No,
B2S-74b4e,B4S-98db4,stranger_L,0,male,white,0,1,,,selected,B4S-98db4,No,
B2S-90477,B2S-19b85,distance_1,1,male,ambiguous,4,6,1,,,B2S-19b85,Yes,
B2S-90477,B2S-4962c,distance_2,1,female,white,7,5,1,,,B2S-4962c,Yes,
B2S-90477,B2S-4007c,distance_2,1,male,ambig,0,0,,1,,B2S-4007c,Yes,
B2S-90477,B2S-102e0,distance_2,1,female,asian,5,4,1,,,B2S-102e0,Yes,
B2S-90477,B2S-cca26,distance_2,1,female,white,3,0,,1,,B2S-cca26,Yes,
B2S-90477,B2S-1c237,distance_2,1,male,asian,4,5,1,,,B2S-1c237,Yes,
B2S-90477,B2S-098e2,distance_2,1,male,ambiguous,3,2,,1,,B2S-098e2,Yes,
B2S-90477,B2S-723cc,distance_2,1,male,ambiguous,4,1,,1,,B2S-723cc,Yes,
B2S-90477,B2S-375d4,distance_3+,1,female,white,5,4,1,,,B2S-375d4,Yes,
B2S-90477,B2S-13243,distance_3+,1,male,asian,2,0,,1,,B2S-13243,Yes,
B2S-90477,B2S-9b381,distance_3+,1,female,asian,3,1,,1,,B2S-9b381,Yes,
B2S-90477,B2S-3dba2,distance_3+,1,male,asian,5,4,1,,,B2S-3dba2,Yes,
B2S-90477,B2S-1edc2,distance_3+,1,female,hispanic,1,1,,1,,B2S-1edc2,No,
B2S-90477,B2S-1bbd4,distance_3+,1,NA,NA,0,0,,1,,B2S-1bbd4,Yes,
B2S-90477,B2S-157b3,distance_3+,1,female,white,2,2,,1,,B2S-157b3,No,
B2S-90477,B2S-305a2,distance_3+,1,male,asian,2,2,,1,,B2S-305a2,Yes,
B2S-90477,B2S-1dbe5,distance_3+,1,female,white,8,3,1,,,B2S-1dbe5,No,
B2S-90477,B2S-f366d,distance_3+,1,female,ambiguous,0,5,1,,,B2S-f366d,Yes,
B2S-90477,B2S-209f4,distance_3+,1,female,hispanic,1,2,,1,,B2S-209f4,No,
B2S-90477,B2S-9ac86,distance_3+,1,male,asian,1,3,,1,,B2S-9ac86,Yes,
B2S-90477,B2S-028f7,distance_3+,1,male,ambiguous,2,2,,1,,B2S-028f7,Yes,
B2S-90477,B2S-183b5,distance_3+,1,female,white,1,0,,1,,B2S-183b5,Yes,
B2S-90477,B2S-16fa0,distance_3+,1,female,white,9,2,1,,,B2S-16fa0,Yes,
B2S-90477,B2S-1ee24,distance_3+,1,female,white,8,2,1,,,B2S-1ee24,No,
B2S-90477,B2S-5cef3,distance_3+,1,female,hispanic,2,1,,1,,B2S-5cef3,No,
B2S-90477,B2S-1fcc7,distance_3+,1,female,asian,3,0,,1,,B2S-1fcc7,Yes,
B2S-90477,B2S-74b4e,distance_3+,1,male,ambig,0,0,,1,,B2S-74b4e,Yes,
B2S-90477,A2N-02d7020,stranger_H,0,female,asian,2,-,,,"high: male ambig, female white, female asian, male asian, female ambig ---- low: male ambig, female white, male asian, female asian, female hispanic",A2N-02d7020,No,
B2S-90477,A2N-ce92808,stranger_H,0,female,asian,3,-,,,,A2N-ce92808,Yes,
B2S-90477,A7S-3850722,stranger_H,0,male,asian,2,-,,,,A7S-3850722,No,
B2S-90477,B4S-5dd42,stranger_H,0,male,asian,3,8,,,,B4S-5dd42,Yes,
B2S-90477,B4S-0d005,stranger_H,0,male,white,5,3,,,,B4S-0d005,No,
B2S-90477,B4S-642b3,stranger_H,0,male,white,6,1,,,,B4S-642b3,No,
B2S-90477,A7S-add1418,stranger_H,0,female,white,3,-,,,,A7S-add1418,No,
B2S-90477,A2N-9e74012,stranger_H,0,female,ambig,2,-,,,,A2N-9e74012,No,
B2S-90477,B4S-5c156,stranger_H,0,female,ambig,3,11,,,,B4S-5c156,Yes,
B2S-90477,A2N-4613910,stranger_L,0,female,asian,0,-,,,,A2N-4613910,No,
B2S-90477,A7S-c400719,stranger_L,0,female,asian,0,-,,,,A7S-c400719,No,
B2S-90477,A2N-c172869,stranger_L,0,female,asian,0,-,,,,A2N-c172869,No,
B2S-90477,A2N-6be3846,stranger_L,0,female,asian,0,-,,,,A2N-6be3846,No,
B2S-90477,B4S-28413,stranger_L,0,male,asian,2,3,,,,B4S-28413,No,
B2S-90477,A2N-8686958,stranger_L,0,female,hispanic,0,-,,,,A2N-8686958,No,
B2S-90477,A7S-1b12868,stranger_L,0,female,hispanic,1,-,,,,A7S-1b12868,No,
B2S-90477, A2N-c783915,stranger_L,0,female,hispanic,1,-,,,,A2N-c783915,No,
B2S-90477,A7S-3062810,stranger_L,0,female,white,0,-,,,,A7S-3062810,No,
B2S-90477,A2N-68d0885,stranger_L,0,female,white,1,-,,,,A2N-68d0885,No,
B2S-90477,A2N-c083245,stranger_L,0,female,white,1,-,,,,A2N-c083245,Yes,
B2S-90477,B4S-98db4,stranger_L,0,male,white,0,1,,,,B4S-98db4,No,
